id,label,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145
F21,0,0.17,0.08,0.1,0.06,0.1,0.08,0.08,0.17,0.18,0.1,0.2,0.15,0.06,0.19,0.18,0.06,0.09,0.1,0.13,0.08,0,0.12,0.19,0.1,0.05,0.21,0.05,0.13,0.21,0.07,0.15,0.12,0.12,0.1,0.11,0.08,0.15,0.05,0.29,0.04,0.04,0.13,0.09,0.07,0.08,0.08,0.07,0.38,0.13,0.06,0.14,0.13,0.19,0.14,0.1,0.23,0.07,0.15,0.06,0.19,0.13,0.12,0.36,0.3,0.06,0.27,0.17,0.12,0.2,0.25,0.24,0.28,0.2,0.08,0.09,0.11,0.09,0.08,0.07,0.06,0.09,0.05,0.05,0.07,0.02,0.12,0.04,0.16,0.12,0.09,0.24,0.07,0.17,0.06,0.17,0.14,0.09,0.17,0.1,0.05,0.06,0.15,0.12,0.24,0.12,0.2,0.15,0.17,0.06,0.13,0.31,0.11,0.21,0.12,0.04,0.08,0.07,0.07,0.17,0.05,0.1,0.13,0.25,0.19,0.33,0.04,0.15,0.14,0.1,0.09,0.21,0.18,0.14,0.24,0.1,0.06,0.08,0.29,0.25,0.16,0.18,0.12,0.13,0.14,0.26
F22,0,0.62,0.18,0.1,0.12,0.12,0.07,0.21,0.23,0.19,0.06,0.22,0.15,0.03,0.21,0.23,0.15,0.21,0.23,0.14,0.08,0.17,0,0.14,0.19,0.22,0.68,0.19,0.23,0.34,0.04,0.25,0.23,0.23,0.11,0.11,0.17,0.33,0.04,0.14,0.06,0.17,0.14,0.13,0.05,0.16,0.07,0.09,0.36,0.16,0.1,0.3,0.09,0.1,0.4,0.24,0.33,0.09,0.22,0.13,0.57,0.26,0.2,0.4,0.31,0.22,0.28,0.35,0.4,0.34,0.13,0.4,0.85,0.26,0.29,0.2,0.09,0.04,0.16,0.1,0.1,0.16,0.04,0.06,0.08,0.04,0.51,0.08,0.09,0.07,0.07,0.26,0.47,0.2,0.12,0.14,0.17,0.15,0.36,0.07,0.16,0.08,0.22,0.21,0.46,0.13,0.07,0.07,0.41,0.07,0.23,0.68,0.11,0.28,0.17,0.06,0.16,0.08,0.08,0.13,0.03,0.14,0.13,0.25,0.34,0.36,0.05,0.17,0.18,0.13,0.09,0.22,0.32,0.1,0.27,0.17,0.05,0.12,0.65,0.13,0.45,0.18,0.1,0.22,0.1,0.28
F23,0,0.1,0.19,0.11,0.1,0.08,0.05,0.19,0.22,0.15,0.05,0.19,0.11,0.06,0.13,0.12,0.14,0.17,0.18,0.14,0.13,0.2,0.11,0,0.1,0.07,0.18,0.13,0.18,0.29,0.04,0.13,0.23,0.23,0.15,0.12,0.32,0.13,0.05,0.07,0.08,0.1,0.08,0.09,0.02,0.2,0.01,0.1,0.24,0.13,0.05,0.16,0.08,0.07,0.62,0.26,0.3,0.08,0.18,0.14,0.2,0.44,0.31,0.3,0.41,0.35,0.39,0.28,0.18,0.2,0.16,0.27,0.34,0.16,0.08,0.22,0.17,0.12,0.14,0.12,0.1,0.05,0.04,0.1,0.05,0.02,0.22,0.06,0.11,0.21,0.04,0.66,0.21,0.19,0.2,0.23,0.06,0.21,0.41,0.13,0.06,0.03,0.12,0.31,0.26,0.11,0.04,0.06,0.25,0.1,0.18,0.26,0.19,0.35,0.16,0.08,0.09,0.13,0.04,0.11,0.06,0.21,0.1,0.2,0.18,0.26,0.05,0.09,0.2,0.14,0.11,0.17,0.22,0.25,0.14,0.19,0.04,0.09,0.22,0.2,0.18,0.2,0.06,0.16,0.23,0.18
F24,0,0.05,0.07,0.09,0.12,0.27,0.07,0.25,0.22,0.28,0.06,0.29,0.13,0.09,0.24,0.12,0.1,0.08,0.09,0.15,0.19,0.16,0.21,0.14,0,0.02,0.1,0.07,0.15,0.31,0.07,0.13,0.28,0.28,0.08,0.11,0.08,0.06,1,0.05,0.06,0.05,0.13,0.1,0.07,0.16,0.03,0.06,0.26,0.36,0.07,0.1,0.14,0.17,0.92,0.17,0.3,0.1,0.11,0.18,0.18,0.22,0.21,0.19,0.68,0.38,0.48,0.29,0.22,0.37,0.4,0.21,0.23,0.22,0.1,0.28,0.07,0.12,0.1,0.13,0.11,0.06,0.09,0.15,0.07,0.03,0.15,0.06,0.49,0.05,0.1,0.22,0.1,0.16,0.03,0.24,0.1,0.09,0.17,0.19,0.02,0.06,0.12,0.2,0.1,0.11,0.07,0.11,0.27,0.09,0.15,0.34,0.09,0.13,0.1,0.06,0.05,0.06,0.05,0.1,0.05,0.18,0.15,0.3,0.21,0.47,0.04,0.12,0.17,0.16,0.09,0.26,0.13,0.31,0.14,0.15,0.16,0.26,0.24,0.33,0.36,0.26,0.11,0.3,0.2,0.2
F25,0,0.06,0.15,0.34,0.16,0.21,0.1,0.33,0.23,0.39,0.09,0.29,0.09,0.09,0.29,0.22,0.1,0.05,0.14,0.13,0.23,0.16,0.49,0.21,0.05,0,0.11,0.02,0.23,0.23,0.08,0.24,0.28,0.28,0.2,0.09,0.12,0.06,0.02,0.04,0.08,0.03,0.13,0.06,0.03,0.08,0.05,0.06,0.39,0.51,0.06,0.16,0.08,0.29,0.38,0.24,0.21,0.17,0.14,0.53,0.29,0.31,0.08,0.22,0.72,0.2,0.39,0.25,0.2,0.25,0.33,0.37,0.11,0.21,0.16,0.25,0.05,0.14,0.09,0.26,0.06,0.05,0.09,1,0.06,0.07,0.12,0.08,0.06,0.05,0.08,0.32,0.09,0.5,0.04,0.45,0.2,0.09,0.59,0.23,0.03,0.04,1,0.18,0.23,0.08,0.04,0.04,0.24,0.1,0.23,0.3,0.43,0.48,0.19,0.08,0.14,0.07,0.1,0.13,0.08,0.24,0.19,0.43,0.27,0.54,0.13,0.2,0.32,0.17,0.12,0.4,0.12,0.18,0.16,0.17,0.08,0.22,0.24,0.29,0.21,0.3,0.13,0.15,0.11,0.3
F26,0,0.12,0.07,0.11,0.21,0.09,0.07,0.39,0.12,0.44,0.24,0.44,0.19,0.07,0.32,0.2,0.12,0.1,0.21,0.18,0.34,0.29,0.64,0.22,0.09,0.05,0,0.05,0.2,0.3,0.11,0.21,0.3,0.3,0.12,0.11,0.1,0.06,0.04,0.09,0.13,0.04,0.25,0.11,0.13,0.15,0.1,0.15,0.82,0.38,0.08,0.55,0.07,0.07,0.21,0.5,0.25,0.17,0.23,0.26,0.76,0.23,0.4,1,0.73,0.21,0.56,0.27,0.13,0.26,0.22,0.98,0.21,0.66,0.11,0.41,0.12,0.06,0.13,0.18,0.16,0.03,0.12,0.16,0.2,0.04,0.25,0.13,1,0.14,0.1,0.47,0.32,0.48,0.07,0.31,0.04,0.08,0.91,0.48,0.07,0.02,0.25,0.15,0.25,0.12,0.08,0.08,0.19,0.09,0.2,0.31,0.26,0.39,0.23,0.13,0.16,0.05,0.08,0.35,0.09,0.35,0.12,0.42,0.17,0.35,0.05,0.15,0.19,0.13,0.18,0.31,0.48,0.22,0.28,0.08,0.16,0.39,0.42,0.53,0.25,0.25,0.12,0.49,0.11,0.29
F27,0,0.08,0.11,0.06,0.07,0.31,0.28,0.67,0.35,0.97,0.2,0.21,0.38,0.13,0.48,0.18,0.17,0.11,0.09,1,0.19,0.13,0.33,0.32,0.1,0.01,0.08,0,0.4,0.33,0.12,0.23,0.44,0.44,0.46,0.15,0.22,0.15,1,1,0.25,0.05,0.22,0.16,0.18,0.09,0.08,0.11,0.38,0.45,0.11,0.28,0.17,0.16,0.5,0.47,0.57,0.09,0.07,0.54,0.45,0.25,0.08,0.35,1,0.03,0.6,0.23,1,0.37,0.29,1,0.32,0.96,1,0.27,1,0.22,0.28,0.16,0.09,0.14,0.25,0.24,0.14,0.03,0.17,0.12,0.08,0.24,0.15,0.92,0.33,1,0.27,0.38,0.21,0.08,1,1,0.17,0.21,0.6,1,0.6,0.5,0.86,0.25,0.47,0.22,0.4,0.41,0.64,0.31,0.45,0.25,0.15,0.23,0.2,0.39,0.23,0.44,0.45,0.57,0.54,0.66,0.15,0.74,0.46,0.25,0.18,0.35,0.3,0.28,0.05,0.52,0.2,0.52,0.59,0.65,0.74,0.97,0.28,0.54,0.25,0.52
F28,0,0.17,0.12,0.07,0.17,0.3,0.16,0.21,0.2,0.15,0.13,0.13,0.12,0.04,0.25,0.22,0.2,0.08,0.26,0.1,0.16,0.13,0.16,0.16,0.09,0.07,0.14,0.16,0,0.27,0.07,0.26,0.14,0.14,0.12,0.14,0.13,0.08,0.07,0.1,0.05,0.07,0.1,0.12,0.03,0.12,0.04,0.17,0.21,0.11,0.05,0.2,0.12,0.14,0.39,0.23,0.13,0.09,0.25,0.12,0.19,0.15,0.14,0.3,0.4,0.4,0.38,0.4,0.11,0.26,0.17,0.49,0.12,0.23,0.13,0.11,0.19,0.04,0.11,0.15,0.09,0.08,0.1,0.06,0.11,0.03,0.13,0.03,0.19,0.09,0.1,0.51,0.17,0.24,0.06,0.14,0.12,0.05,0.27,0.14,0.05,0.13,0.16,0.31,0.19,0.06,0.05,0.05,0.08,0.08,0,0.15,0.19,0.18,0.14,0.05,0.1,0.09,0.04,0.13,0.05,0.11,0.11,0.17,0.1,0.17,0.04,0.15,0.17,0.19,0.09,0.09,0.11,0.12,0.11,0.1,0.04,0.07,0.37,0.23,0.25,0.13,0.11,0.09,0.11,0.17
F29,0,0.08,0.06,0.12,0.15,0.12,0.05,0.26,0.26,0.23,0.07,0.19,0.07,0.1,0.32,0.19,0.07,0.15,0.11,0.23,0.15,0.11,0.12,0.14,0.1,0.04,0.12,0.07,0.14,0,0.08,0.22,0.21,0.21,0.14,0.17,0.1,0.1,0.05,0.05,0.06,0.07,0.14,0.1,0.03,0.08,0.05,0.14,0.46,0.12,0.09,0.12,0.22,0.06,0.32,0.22,0.19,0.08,0.15,0.1,0.19,0.15,0.07,0.35,0.26,0.1,0.51,0.11,0.11,0.37,0.39,0.29,0.24,0.45,0.09,0.18,0.22,0.09,0.14,0.14,0.06,0.08,0.07,0.09,0.09,0.04,0.14,0.03,0.12,0.11,0.1,0.28,0.21,0.28,0.07,0.15,0.09,0.06,0.29,0.09,0.06,0.03,0.18,0.22,0.49,0.08,0.08,0.11,0.16,0.12,0.14,0.33,0.14,0.34,0.12,0.06,0.23,0.09,0.07,0.1,0.08,0.18,0.14,0.3,0.28,0.41,0.11,0.41,0.18,0.11,0.17,0.22,0.23,0.15,0.2,0.15,0.06,0.09,0.43,0.51,0.23,0.22,0.11,0.15,0.1,0.2
F30,0,0.25,0.15,0.12,0.11,0.12,0.2,0.33,0.18,0.11,0.05,0.13,0.12,0.06,0.16,0.34,0.09,0.15,0.2,0.09,0.09,0.17,0.07,0.08,0.11,0.06,0.2,0.12,0.17,0.37,0,0.21,0.1,0.1,0.08,0.09,0.18,0.12,0.11,0.72,0.05,0.08,0.07,0.14,0.03,0.08,0.08,0.11,0.21,0.1,0.06,0.14,0.06,0.11,0.39,0.24,0.27,0.09,0.1,0.22,0.27,0.38,0.2,0.66,0.33,0.13,0.2,0.53,0.28,0.19,0.14,0.31,0.31,0.2,0.11,0.23,0.17,0.06,0.16,0.09,0.08,0.08,0.09,0.07,0.04,0.02,0.16,0.19,0.31,0.15,0.16,0.5,0.17,0.22,0.09,0.12,0.11,0.18,0.27,0.09,0.08,0.06,0.18,0.16,0.32,0.17,0.03,0.1,0.25,0.13,0.17,0.29,0.15,0.29,0.15,0.05,0.06,0.07,0.1,0.13,0.06,0.1,0.06,0.16,0.09,0.17,0.05,0.18,0.14,0.15,0.06,0.28,0.14,0.12,0.11,0.17,0.06,0.08,0.49,0.16,0.26,0.15,0.09,0.24,0.12,0.21
F31,0,0.16,0.19,0.12,0.11,0.2,0.05,0.13,0.3,0.14,0.07,0.23,0.18,0.05,0.24,0.1,0.06,0.15,0.3,0.07,0.16,0.19,0.22,0.16,0.1,0.1,0.2,0.12,0.33,0.55,0.11,0,0.24,0.24,0.16,0.11,0.15,0.17,0.06,0.14,0.07,0.23,0.09,0.09,0.04,0.67,0.04,0.13,0.14,0.12,0.08,0.21,0.13,0.08,0.21,0.19,0.49,0.07,0.16,0.12,0.41,0.24,0.16,0.23,0.27,0.07,0.26,0.41,0.15,0.31,0.49,0.3,0.28,0.15,0.09,0.13,0.5,0.05,0.17,0.11,0.08,0.04,0.08,0.05,0.08,0.04,0.19,0.09,0.11,0.08,0.12,0.53,0.28,0.15,0.06,0.12,0.09,0.22,0.18,0.09,0.1,0.06,0.17,0.35,0.23,0.23,0.06,0.19,0.41,0.14,0.33,0.19,0.13,0.44,0.19,0.07,0.14,0.12,0.08,0.17,0.13,0.12,0.24,0.3,0.18,0.21,0.06,0.09,0.2,0.08,0.34,0.29,0.21,0.11,0.29,0.11,0.07,0.08,0.5,0.25,0.19,0.1,0.13,0.14,0.35,0.47
F32,0,0.2,0.12,0.05,0.14,0.14,0.07,0.12,0.18,0.06,0.07,0.11,0.17,0.06,0.21,0.16,0.16,0.07,0.2,0.14,0.08,0.1,0.13,0.18,0.14,0.07,0.19,0.14,0.12,0.34,0.03,0.16,0,0,0.1,0.11,0.05,0.14,0.1,0.15,0.04,0.13,0.06,0.12,0.03,0.1,0.04,0.12,0.17,0.06,0.06,0.15,0.11,0.1,0.17,0.26,0.21,0.07,0.12,0.1,0.18,0.17,0.12,0.41,0.36,0.11,0.18,0.21,0.17,0.17,0.23,0.37,0.26,0.15,0.09,0.11,0.11,0.06,0.12,0.07,0.05,0.08,0.06,0.05,0.09,0.02,0.11,0.06,0.25,0.08,0.18,0.52,0.16,0.28,0.07,0.23,0.24,0.14,0.18,0.11,0.09,0.08,0.16,0.21,0.23,0.08,0.06,0.09,0.18,0.1,0.12,0.21,0.12,0.38,0.15,0.04,0.12,0.12,0.04,0.12,0.05,0.12,0.05,0.11,0.08,0.14,0.04,0.12,0.21,0.1,0.1,0.18,0.15,0.11,0.16,0.13,0.06,0.09,0.43,0.2,0.18,0.08,0.06,0.1,0.14,0.26
F33,0,0.2,0.12,0.05,0.14,0.14,0.07,0.12,0.18,0.06,0.07,0.11,0.17,0.06,0.21,0.16,0.16,0.07,0.2,0.14,0.08,0.1,0.13,0.18,0.14,0.07,0.19,0.14,0.12,0.34,0.03,0.16,0,0,0.1,0.11,0.05,0.14,0.1,0.15,0.04,0.13,0.06,0.12,0.03,0.1,0.04,0.12,0.17,0.06,0.06,0.15,0.11,0.1,0.17,0.26,0.21,0.07,0.12,0.1,0.18,0.17,0.12,0.41,0.36,0.11,0.18,0.21,0.17,0.17,0.23,0.37,0.26,0.15,0.09,0.11,0.11,0.06,0.12,0.07,0.05,0.08,0.06,0.05,0.09,0.02,0.11,0.06,0.25,0.08,0.18,0.52,0.16,0.28,0.07,0.23,0.24,0.14,0.18,0.11,0.09,0.08,0.16,0.21,0.23,0.08,0.06,0.09,0.18,0.1,0.12,0.21,0.12,0.38,0.15,0.04,0.12,0.12,0.04,0.12,0.05,0.12,0.05,0.11,0.08,0.14,0.04,0.12,0.21,0.1,0.1,0.18,0.15,0.11,0.16,0.13,0.06,0.09,0.43,0.2,0.18,0.08,0.06,0.1,0.14,0.26
F34,0,0.17,0.07,0.07,0.08,0.15,0.09,0.21,0.13,0.16,0.04,0.25,0.08,0.05,0.14,0.15,0.07,0.08,0.19,0.09,0.15,0.1,0.07,0.13,0.05,0.06,0.08,0.17,0.11,0.25,0.03,0.12,0.12,0.12,0,0.08,0.19,0.14,0.07,0.11,0.07,0.04,0.14,0.1,0.03,0.1,0.07,0.06,0.25,0.12,0.08,0.13,0.1,0.11,0.4,0.08,0.41,0.05,0.12,0.1,0.26,0.17,0.23,0.36,0.22,0.11,0.25,0.35,0.17,0.18,0.2,0.29,0.32,0.21,0.15,0.14,0.19,0.1,0.13,0.07,0.07,0.04,0.08,0.05,0.11,0.03,0.13,0.05,0.08,0.12,0.18,0.18,0.19,0.13,0.07,0.2,0.3,0.13,0.21,0.1,0.07,0.04,0.11,0.13,1,0.11,0.1,0.11,0.31,0.1,0.11,0.21,0.13,0.27,0.16,0.07,0.09,0.09,0.07,0.07,0.04,0.15,0.1,0.21,0.13,0.18,0.05,0.27,0.34,0.13,0.07,0.27,0.19,0.13,0.18,0.14,0.05,0.12,0.3,0.2,0.19,0.15,0.11,0.17,0.15,0.17
F35,0,0.2,0.12,0.13,0.05,0.22,0.23,0.66,0.18,0.41,0.2,0.33,0.18,0.06,0.21,0.27,0.06,0.14,0.27,0.06,0.25,0.19,0.14,0.2,0.12,0.05,0.15,0.1,0.25,0.6,0.07,0.15,0.24,0.24,0.15,0,0.22,0.19,0.05,0.35,0.17,0.11,0.13,0.11,0.05,0.15,0.15,0.21,0.61,0.27,0.1,0.31,0.11,0.2,0.67,1,0.03,0.12,0.51,0.19,0.19,0.2,0.13,0.51,0.28,0.14,0.57,0.35,1,0.35,0.16,0.51,0.17,0.22,0.44,0.34,0.28,0.05,0.25,0.21,0.16,0.24,0.14,0.17,0.04,0.04,0.19,0.1,0.54,0.19,0.09,0.31,0.18,0.18,0.05,0.13,0.09,0.17,0.23,0.07,0.08,0.03,0.19,0.1,0.06,0.48,0.09,0.12,0.12,0.26,0.25,0.2,0.35,0.39,0.37,0.17,0.25,0.1,0.13,0.2,0.1,0.4,0.27,0.53,1,0.4,0.08,0.16,0.12,0.09,0.13,0.51,0.27,0.17,1,0.13,0.07,0.09,0.62,0.33,0.37,0.43,0.27,0.59,0.15,0.58
F36,0,0.29,0.06,0.08,0.07,0.12,0.05,0.21,0.21,0.38,0.07,0.27,0.11,0.05,0.85,0.07,0.06,0.17,0.19,0.07,0.28,0.12,0.17,0.42,0.07,0.05,0.1,0.12,0.19,0.27,0.11,0.17,0.08,0.08,0.29,0.18,0,0.12,0.04,0.06,0.07,0.14,0.21,0.13,0.06,0.2,0.14,0.1,0.44,0.32,0.13,0.09,0.16,0.11,0.09,0.15,0.12,0.04,0.13,0.06,0.44,0.23,0.15,0.56,0.56,0.09,0.21,0.27,0.19,0.38,0.33,0.35,0.22,0.29,0.16,0.23,0.11,0.13,0.12,0.13,0.12,0.1,0.19,0.1,0.06,0.03,0.09,0.13,0.24,0.08,0.1,0.2,0.13,0.32,0.05,0.16,0.29,0.08,0.36,0.04,0.1,0.32,0.58,0.47,0.19,0.13,0.13,0.09,0.48,0.09,0.19,0.2,0.33,0.56,0.17,0.07,0.16,0.21,0.1,0.14,0.07,0.17,0.14,0.33,0.23,0.38,0.06,0.25,0.12,0.12,0.15,0.24,0.12,0.16,0.12,0.03,0.08,0.17,0.43,0.43,0.23,0.29,0.12,0.25,0.2,0.35
F37,0,0.05,0.08,0.21,0.66,0.12,0.14,0.33,0.33,0.51,0.13,0.33,0.12,0.15,0.37,0.1,0.1,0.11,0.12,0.09,0.3,0.25,0.39,0.2,0.06,0.03,0.08,0.1,0.14,0.31,0.08,0.23,0.3,0.3,0.25,0.18,0.14,0,0.03,0.07,0.1,0.04,0.2,0.13,0.09,0.08,0.07,0.06,0.54,0.28,0.1,0.09,0.12,0.09,0.56,0.22,0.23,0.59,0.41,0.21,0.76,0.2,0.11,0.32,0.9,0.18,0.77,0.37,0.22,0.33,0.47,0.52,0.51,0.27,0.26,0.19,0.47,0.04,0.14,0.24,0.1,0.14,0.09,0.27,0.16,0.11,0.13,0.1,0.12,0.14,0.07,0.35,0.15,0.48,0.03,0.28,0.09,0.1,0.44,0.19,0.04,0.09,0.12,0.15,0.16,0.11,0.04,0.1,0.21,0.23,0.14,0.17,0.26,0.61,0.16,0.1,0.17,0.07,0.09,0.31,0.08,0.13,0.23,0.55,0.2,0.47,0.06,0.11,0.14,0.22,0.21,0.2,0.13,0.14,0.95,0.09,0.17,0.22,0.29,0.48,0.4,0.49,0.22,0.26,0.12,0.29
F38,0,0.09,0.28,0.15,0.18,0.16,0.12,0.47,0.53,1,0.23,0.32,0.28,0.12,0.64,0.51,1,0.14,0.12,0.05,0.31,0.2,0.12,0.18,1,0.03,0.14,1,0.31,0.38,0.19,0.19,0.51,0.51,0.3,0.11,0.12,0.06,0,0.06,0.33,0.13,0.23,0.19,0.06,0.14,1,0,0.98,0.39,0.08,1,0.2,0.07,0.78,0.32,0.74,0.69,0.33,0.33,0.16,0.21,0.06,0.07,0.76,1,0.6,0.43,0.51,0.45,0.48,0.33,0.25,1,0.21,0.43,0.15,0.03,0.36,0.61,0.06,1,0.03,0.37,0.07,0.08,0.14,0.18,0.06,0.04,0.15,0.48,0.37,0.31,0.06,0.62,0.07,0.12,0.85,0.11,0.06,0.11,0.56,0.42,0.38,0.22,0.2,0.07,0.33,0.23,0.31,0.8,0.56,0.46,0.32,0.33,0.44,0.1,0.21,0.25,0.1,0.43,0.21,0.8,0.71,0.85,0.15,0.4,0.16,0.24,0.57,0.29,0.32,0.19,0.2,0.04,1,1,0.64,0.53,0.65,1,0.3,0.52,0.35,0.38
F39,0,0.1,1,0.15,0.37,0.2,0.04,0.67,0.31,0.38,1,0.44,0.28,0.22,0.1,0.2,0.19,0.13,0.27,0.12,0.4,1,0.32,0.24,0.11,0.04,0.21,1,0.35,0.34,1,0.37,0.6,0.6,0.38,0.67,0.15,0.13,0.05,0,0.19,0.37,0.23,0.35,0.02,0.33,0.1,0.9,0.45,0.36,0.25,0.19,1,0.27,0.26,0.42,0.36,1,0.12,0.14,0,0.35,0.07,0.38,0.48,0.83,0.63,0.69,0.16,0.46,0.96,0.68,0.16,0.38,0.05,0.38,0.07,0.08,0.19,0.37,0.21,0.08,0.14,0.17,1,0.2,0.26,0.12,0.05,0.11,0.1,0.73,0.28,0.41,0.07,0.47,0.2,0.09,0.53,0.39,0.07,0.04,0.25,0.24,0.2,0.17,0.13,0.07,0.27,0.19,0.35,0.41,0.48,0.26,0.32,0.19,0.26,0.26,0.07,0.21,0.18,0.34,0.46,0.79,0.14,0.37,1,0.37,0.56,0.42,0.21,0.27,0.24,1,0.14,0.12,0.1,0.29,0.46,0.5,0.42,0.31,0.29,0.23,0.1,0.22
F40,0,1,0.11,0.1,0.13,0.14,0.04,0.17,0.12,0.14,0.09,0.24,0.15,0.08,0.2,0.22,0.18,0.08,0.09,0.15,0.09,0.1,0.1,0.17,0.08,0.06,0.22,0.23,0.13,0.27,0.05,0.12,0.11,0.11,0.17,0.23,0.11,0.13,0.18,0.13,0,0.13,0.06,0.07,0.03,0.12,0.09,0.18,0.25,0.09,0.04,0.18,0.09,0.06,0.23,0.19,0.18,0.08,0.13,0.12,0.35,0.14,0.14,0.21,0.35,0.1,0.26,0.4,0.14,0.38,0.2,0.43,0.29,0.11,0.12,0.24,0.3,0.07,0.09,0.05,0.12,0.08,0.05,0.03,0.21,0.03,0.15,0.06,0.14,0.11,0.33,0.37,0.12,0.16,0.09,0.2,0.31,0.08,0.24,0.11,0.05,0.04,0.09,0.12,0.15,0.06,0.04,0.06,0.26,0.04,0.13,0.11,0.1,0.2,0.1,0,0.08,0.06,0.03,0.15,0.04,0.1,0.06,0.19,0.17,0.19,0.03,0.08,0.14,0.09,0.07,0.11,0.15,0.08,0.14,0.09,0.03,0.08,0.27,0.28,0.15,0.07,0.08,0.08,0.11,0.15
F41,0,0.26,0.5,0.21,0.15,0.23,1,0.44,0.25,0.45,0.17,0.54,0.11,0.06,0.22,0.13,0.04,0.05,0.27,0.4,0.15,0.11,0.34,0.28,0.1,0.03,0.08,0.06,0.2,0.39,0.1,0.55,0.48,0.48,0.14,0.18,0.28,0.08,0.09,0.33,0.17,0,0.19,0.23,0.1,0.21,0.08,0.06,0.36,1,0.19,0.44,0.21,0.06,0.37,0.11,0.44,0.13,0.33,0.2,0.43,0.4,0.1,0.53,0.32,0.24,0.4,0.23,0.53,0.62,0.34,0.38,0.58,0.53,0.37,0.22,1,0.07,0.1,0.34,0.12,0.04,0.13,0.17,0.07,0.09,0.19,0.13,0.08,0.27,0.06,0.59,0.28,0.37,0.05,0.57,0.11,0.28,0.35,0.51,0.03,0.06,0.21,0.32,0.46,0.1,1,0.14,0.42,0.08,0.2,0.62,0.37,0.53,0.18,0.17,0.13,0.23,0.4,0.18,0.28,1,0.31,0.6,0.33,0.71,0.19,0.22,0.23,1,0.11,0.59,0.44,0.84,0.52,0.19,0.22,0.24,0.51,0.36,0.55,0.69,0.25,0.36,0.26,0.08
F42,0,0.13,0.25,0.09,0.12,0.17,0.05,0.19,0.16,0.09,0.1,0.14,0.13,0.03,0.15,0.1,0.46,0.1,0.15,0.12,0.07,0.18,0.14,0.1,0.11,0.06,0.26,0.12,0.14,0.39,0.04,0.1,0.1,0.1,0.21,0.11,0.2,0.17,0.08,0.1,0.04,0.09,0,0.12,0.02,0.08,0.02,0.16,0.19,0.05,0.03,0.19,0.1,0.08,0.39,0.19,0.2,0.07,0.1,0.1,0.19,0.15,0.16,0.23,0.38,0.07,0.27,0.33,0.08,0.26,0.18,0.29,0.24,0.18,0.08,0.13,0.24,0.06,0.06,0.08,0.06,0.05,0.04,0.06,0.09,0.03,0.24,0.09,0.26,0.15,0.1,0.32,0.13,0.16,0.06,0.15,0.13,0.1,0.14,0.07,0.07,0.04,0.13,0.14,0.19,0.07,0.04,0.06,0.14,0.11,0.14,0.25,0.08,0.3,0.11,0.04,0.12,0.06,0.03,0.14,0.05,0.1,0.06,0.12,0.1,0.2,0.03,0.09,0.23,0.07,0.1,0.12,0.19,0.07,0.16,0.19,0.03,0.07,0.27,0.13,0.15,0.07,0.05,0.08,0.16,0.15
F43,0,0.13,0.12,0.15,0.12,0.19,0.12,0.19,0.19,0.28,0.07,0.27,0.15,0.13,0.15,0.3,0.06,1,0.16,0.1,0.21,0.16,0.16,0.15,0.12,0.04,0.15,0.12,0.23,0.37,0.1,0.13,0.27,0.27,0.19,0.11,0.17,0.14,0.08,0.19,0.06,0.14,0.16,0,0.05,0.08,0.08,0.13,0.91,0.28,0.07,0.14,0.06,0.06,0.54,0.23,0.36,0.21,0.23,0.15,0.22,0.38,0.04,0.2,0.39,0.31,0.33,0.38,0.44,0.41,0.25,0.63,0.3,0.28,0.12,0.31,0.06,0.07,0.2,0.14,0.07,0.05,0.09,0.08,0.08,0.03,0.21,0.09,0.05,0.19,0.15,0.66,0.3,0.18,0.1,0.38,0.32,0.17,0.51,0.39,0.05,0.03,0.43,0.28,0.21,0.14,0.06,0.1,0.21,0.06,0.23,0.25,0.18,0.36,0.2,0.06,0.13,0.14,0.05,0.13,0.14,0.15,0.09,0.29,0.27,0.34,0.07,0.25,0.15,0.22,0.08,0.19,0.21,0.16,0.08,0.16,0.03,0.14,0.37,0.38,0.37,0.11,0.16,0.26,0.21,0.22
